date,Bx,By,Bz,Mx,My,Mz,dst
19980925 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-201.50
19991022 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-221.00
19991022 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-232.50
19991022 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-217.00
20000406 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-215.00
20000407 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-237.00
20000407 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-211.50
20000407 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-204.50
20000407 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-206.00
20000715 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-243.00
20000716 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-245.50
20000716 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-220.00
20000716 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-201.50
20000812 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-218.50
20000812 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-229.00
20000812 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-207.50
20010331 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-209.00
20010331 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-234.50
20010331 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-221.00
20010331 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-218.00
20010331 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-230.50
20010331 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-230.50
20010401 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-220.50
20010401 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-209.00
20010411 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-210.00
20010411 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-243.00
20010412 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-225.50
20010412 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-212.50
20011106 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-247.00
20011106 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-224.00
20011106 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-206.50
20011106 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-212.50
20011106 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-214.00
20011124 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-206.50
20011124 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-216.00
20011124 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-218.50
20011124 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-210.50
20031029 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-233.00
20031030 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-232.00
20031030 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-211.50
20031031 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-245.00
20031031 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-242.50
20031031 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-218.50
20031121 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-243.00
20031121 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-212.00
20041108 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-205.00
20041108 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-248.00
20041108 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-224.50
20041110 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-218.50
20041110 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-249.50
20041110 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-247.50
20041110 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-233.00
20041110 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-220.00
20050515 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-238.00
20050515 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-234.50
20050515 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-203.00
20150317 21:30,-182.11,33.47,6.15,-162.73,10.28,6.32,-216.00
20150317 22:30,-219.10,22.52,3.24,-212.22,10.84,5.73,-229.50
20150317 23:30,-150.79,24.30,3.61,-117.86,23.06,0.07,-212.50
