date,Bx,By,Bz,Mx,My,Mz,dst
20000406 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-261.00
20000406 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-278.50
20000406 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-279.00
20000407 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-269.50
20000715 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-284.50
20000715 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-280.00
20000715 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-290.00
20000716 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-300.00
20000716 01:30,NaN,NaN,NaN,NaN,NaN,NaN,-289.00
20000716 02:30,NaN,NaN,NaN,NaN,NaN,NaN,-268.50
20010331 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-275.50
20010331 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-254.00
20010331 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-250.50
20010331 18:30,NaN,NaN,NaN,NaN,NaN,NaN,-261.50
20010331 19:30,NaN,NaN,NaN,NaN,NaN,NaN,-262.50
20010331 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-270.00
20010331 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-276.50
20010331 22:30,NaN,NaN,NaN,NaN,NaN,NaN,-251.00
20010411 23:30,NaN,NaN,NaN,NaN,NaN,NaN,-253.50
20011106 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-275.00
20011106 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-284.50
20011106 05:30,NaN,NaN,NaN,NaN,NaN,NaN,-290.00
20011106 06:30,NaN,NaN,NaN,NaN,NaN,NaN,-284.00
20011106 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-276.00
20011106 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-267.50
20031029 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-260.50
20031029 21:30,NaN,NaN,NaN,NaN,NaN,NaN,-274.50
20031030 03:30,NaN,NaN,NaN,NaN,NaN,NaN,-288.00
20031030 04:30,NaN,NaN,NaN,NaN,NaN,NaN,-258.50
20031030 20:30,NaN,NaN,NaN,NaN,NaN,NaN,-278.00
20031031 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-276.50
20031120 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-279.00
20031121 00:30,NaN,NaN,NaN,NaN,NaN,NaN,-282.50
20041108 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-266.50
20041110 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-258.50
20041110 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-258.00
20041110 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-260.50
