date,Bx,By,Bz,Mx,My,Mz,dst
19970110 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19970110 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19970110 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19970110 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19970110 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19970110 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19970110 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19970110 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.50
19970110 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19970209 18:30,-30.58,-20.35,9.35,-38.45,-18.45,4.66,-51.50
19970209 19:30,-30.20,-28.34,10.10,-44.82,-21.65,3.84,-55.00
19970209 20:30,-34.44,-32.96,12.89,-48.03,-23.28,3.43,-56.00
19970209 21:30,-39.54,-18.75,18.01,-52.20,-26.54,5.07,-51.00
19970210 05:30,-63.47,-1.41,15.23,-66.87,0.16,12.20,-51.50
19970210 06:30,-73.70,-3.52,14.80,-77.43,4.21,12.65,-55.50
19970210 07:30,-68.36,-8.34,13.23,-68.82,-7.92,13.40,-58.50
19970210 08:30,-67.33,-8.94,14.90,-63.28,-9.62,13.07,-61.50
19970210 09:30,-64.15,-0.46,16.79,-65.72,-7.53,12.11,-65.50
19970210 10:30,-59.89,0.05,15.60,-63.33,-14.53,11.23,-68.00
19970210 11:30,-52.16,0.78,16.23,-58.74,-19.08,10.18,-66.50
19970210 12:30,-37.75,-1.70,14.87,-49.63,-22.45,8.40,-63.00
19970210 13:30,-34.40,-3.95,15.01,-43.67,-21.08,7.04,-60.50
19970210 14:30,-29.07,-5.64,15.39,-39.57,-26.37,5.88,-60.00
19970210 15:30,-23.78,-7.91,13.64,-39.18,-28.22,4.73,-59.50
19970210 16:30,-22.56,-13.54,12.24,-37.75,-24.72,3.21,-59.00
19970210 17:30,-17.59,-25.40,8.21,-37.85,-22.06,2.34,-59.00
19970210 18:30,-19.75,-34.59,10.49,-35.95,-20.72,1.98,-56.00
19970210 19:30,-11.25,-36.91,14.24,-33.62,-24.66,1.13,-52.50
19970211 08:30,-55.77,-5.97,13.06,-63.10,-2.87,11.52,-54.50
19970211 09:30,-58.09,-0.10,15.95,-65.92,-1.40,11.16,-60.00
19970211 10:30,-59.64,-1.49,15.78,-60.80,-4.93,11.66,-54.50
19970217 07:30,-74.48,-14.72,17.59,-71.94,-4.25,16.00,-52.50
19970217 08:30,-67.76,-7.79,17.23,-72.15,-7.78,16.56,-52.00
19970227 22:30,-72.17,-3.62,17.86,-84.01,-30.91,11.43,-73.50
19970227 23:30,-96.59,-20.17,13.88,-107.35,-56.16,15.47,-81.00
19970228 00:30,-90.17,-16.55,16.31,-79.00,-18.30,16.06,-70.00
19970228 01:30,-83.02,-21.02,14.32,-71.45,-10.77,16.37,-65.50
19970228 02:30,-94.02,-20.80,15.59,-86.04,0.81,17.99,-65.50
19970228 03:30,-79.12,-19.06,16.25,-77.15,-5.31,18.62,-63.50
19970228 04:30,-81.56,-14.68,16.77,-80.98,-7.31,19.06,-64.00
19970228 05:30,-98.48,-2.95,21.60,-98.84,3.14,21.43,-60.50
19970228 06:30,-84.25,-4.57,18.10,-81.41,0.29,19.93,-55.00
19970228 07:30,-80.58,-5.43,16.62,-72.69,-1.72,19.68,-54.00
19970228 08:30,-70.87,-3.52,17.26,-63.84,-6.43,19.07,-54.50
19970228 09:30,-55.62,-5.07,16.08,-55.69,-8.47,17.03,-54.50
19970228 10:30,-48.80,-8.14,14.86,-50.11,-9.99,14.92,-54.50
19970228 11:30,-51.34,-6.89,15.49,-53.56,-12.88,14.30,-55.00
19970228 12:30,-53.93,-5.74,16.18,-52.63,-11.82,14.62,-50.50
19970228 17:30,-42.24,-13.16,12.51,-44.55,-14.49,14.21,-54.00
19970228 18:30,-42.60,-23.95,12.98,-44.20,-12.04,14.08,-51.50
19970328 21:30,-47.18,-7.84,13.18,-51.51,-18.15,9.79,-54.00
19970328 22:30,-52.63,-12.34,11.08,-51.72,-20.98,10.72,-60.50
19970328 23:30,-59.16,-22.59,9.02,-60.23,-24.43,11.24,-62.50
19970329 00:30,-60.70,-29.21,10.70,-63.73,-25.58,11.80,-59.00
19970329 01:30,-59.53,-31.47,13.51,-60.12,-19.29,12.62,-53.00
19970411 01:30,-63.35,-32.58,2.45,-78.71,-41.54,10.81,-67.50
19970411 02:30,-79.74,-44.44,4.37,-97.36,-44.59,14.43,-73.50
