date,Bx,By,Bz,Mx,My,Mz,dst
19970110 07:30,NaN,NaN,NaN,NaN,NaN,NaN,-52.50
19970110 08:30,NaN,NaN,NaN,NaN,NaN,NaN,-71.00
19970110 09:30,NaN,NaN,NaN,NaN,NaN,NaN,-75.50
19970110 10:30,NaN,NaN,NaN,NaN,NaN,NaN,-65.50
19970110 11:30,NaN,NaN,NaN,NaN,NaN,NaN,-59.00
19970110 12:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 13:30,NaN,NaN,NaN,NaN,NaN,NaN,-62.00
19970110 14:30,NaN,NaN,NaN,NaN,NaN,NaN,-61.00
19970110 15:30,NaN,NaN,NaN,NaN,NaN,NaN,-60.50
19970110 16:30,NaN,NaN,NaN,NaN,NaN,NaN,-56.50
19970110 17:30,NaN,NaN,NaN,NaN,NaN,NaN,-51.00
19970209 18:30,-79.53,-68.55,-8.71,-22.74,10.41,-5.73,-51.50
19970209 19:30,-87.71,-57.40,3.77,-34.91,20.99,-7.26,-55.00
19970209 20:30,-88.48,-46.49,9.69,-39.33,8.79,-8.25,-56.00
19970209 21:30,-88.43,-32.02,10.18,-59.81,-8.98,-8.17,-51.00
19970210 05:30,-97.64,-33.60,-8.94,-59.47,-2.73,-10.25,-51.50
19970210 06:30,-103.96,-39.42,-11.37,-65.13,-8.08,-11.61,-55.50
19970210 07:30,-101.20,-43.11,-13.27,-61.32,-16.14,-11.21,-58.50
19970210 08:30,-98.79,-44.41,-13.94,-52.69,-20.05,-10.21,-61.50
19970210 09:30,-93.44,-46.88,-15.65,-41.94,-27.32,-9.85,-65.50
19970210 10:30,-87.48,-50.20,-15.55,-41.08,-33.49,-9.06,-68.00
19970210 11:30,-81.48,-49.71,-15.62,-37.21,-36.68,-8.28,-66.50
19970210 12:30,-70.22,-48.73,-14.70,-23.41,-41.05,-6.86,-63.00
19970210 13:30,-68.96,-43.56,-10.64,-21.06,-32.97,-5.40,-60.50
19970210 14:30,-67.94,-38.20,-8.28,-21.23,-31.02,-4.41,-60.00
19970210 15:30,-68.52,-33.48,-6.67,-20.58,-29.12,-3.95,-59.50
19970210 16:30,-72.95,-35.52,-11.16,-17.12,-20.36,-4.08,-59.00
19970210 17:30,-80.56,-37.30,-10.31,-17.04,-11.27,-4.05,-59.00
19970210 18:30,-90.37,-41.86,-11.64,-22.46,0.31,-4.24,-56.00
19970210 19:30,-86.49,-45.49,-10.14,-17.01,-1.68,-4.55,-52.50
19970211 08:30,-86.65,-38.56,-11.83,-46.29,-14.18,-11.82,-54.50
19970211 09:30,-85.31,-41.03,-12.53,-42.05,-19.48,-11.77,-60.00
19970211 10:30,-82.25,-47.22,-15.45,-43.22,-23.72,-10.53,-54.50
19970217 07:30,-103.04,-41.54,-14.83,-74.84,-11.46,-12.74,-52.50
19970217 08:30,-94.77,-41.81,-14.33,-66.82,-21.12,-12.91,-52.00
19970227 22:30,-107.20,-41.63,-0.06,-98.19,-3.50,-12.80,-73.50
19970227 23:30,-137.01,-52.56,-5.24,-125.01,-4.79,-17.21,-81.00
19970228 00:30,-130.29,-43.20,-9.80,-93.45,5.78,-16.87,-70.00
19970228 01:30,-120.67,-32.95,-6.75,-91.83,8.64,-16.45,-65.50
19970228 02:30,-127.61,-29.12,-0.24,-103.11,6.73,-17.90,-65.50
19970228 03:30,-114.54,-23.08,0.02,-82.47,0.42,-17.64,-63.50
19970228 04:30,-119.41,-26.25,-2.05,-94.21,1.44,-17.70,-64.00
19970228 05:30,-116.68,-44.12,-14.72,-98.70,-10.78,-17.77,-60.50
19970228 06:30,-110.76,-36.38,-13.14,-78.64,-8.86,-18.34,-55.00
19970228 07:30,-107.18,-36.14,-13.93,-72.39,-9.68,-17.69,-54.00
19970228 08:30,-101.18,-35.62,-14.38,-62.70,-11.41,-16.49,-54.50
19970228 09:30,-91.14,-34.96,-15.84,-41.90,-17.09,-15.21,-54.50
19970228 10:30,-86.11,-37.67,-14.82,-35.05,-15.25,-13.89,-54.50
19970228 11:30,-88.98,-40.39,-14.28,-45.14,-20.42,-13.05,-55.00
19970228 12:30,-91.72,-41.03,-13.79,-47.64,-20.09,-11.92,-50.50
19970228 17:30,-91.33,-41.08,-13.39,-46.17,-2.47,-9.26,-54.00
19970228 18:30,-97.25,-36.53,-7.95,-42.97,-2.92,-9.11,-51.50
19970328 21:30,-98.20,-25.88,-7.21,-54.73,1.29,-8.81,-54.00
19970328 22:30,-97.22,-23.03,-7.64,-57.91,-2.29,-9.17,-60.50
19970328 23:30,-98.16,-25.79,-11.63,-64.85,-2.86,-10.66,-62.50
19970329 00:30,-100.81,-29.59,-11.45,-68.88,-7.25,-11.76,-59.00
19970329 01:30,-97.98,-35.23,-13.19,-63.76,-7.18,-12.13,-53.00
